"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.474093425E2,3.060564697E-1,4.445876181E-1,1.297487020E-1
1.474193565E2,3.097907603E-1,5.215886831E-1,1.593489349E-1
1.474293705E2,3.250429630E-1,5.338109136E-1,1.667954624E-1
1.474393845E2,3.093045056E-1,5.086118579E-1,1.634260267E-1
1.474493985E2,2.767767608E-1,4.676860869E-1,1.605559289E-1
1.474594125E2,1.992396265E-1,3.948701918E-1,1.600416750E-1
1.474694265E2,8.406130970E-2,3.028496802E-1,1.486457437E-1
1.474794405E2,-3.853172064E-2,2.316610068E-1,1.150928438E-1
1.474894545E2,-1.814305484E-1,1.715549529E-1,8.801175654E-2
1.474994685E2,-3.435518146E-1,1.281435490E-1,7.539317012E-2
1.475094825E2,-4.393921196E-1,1.230865568E-1,9.799025208E-2
1.475194965E2,-4.356418550E-1,1.728855371E-1,1.533850580E-1
1.475295105E2,-3.337163627E-1,2.278795093E-1,2.426116318E-1
1.475395245E2,-1.927922666E-1,2.430240959E-1,3.363429010E-1
1.475495385E2,-4.690835625E-2,2.065353841E-1,4.083142579E-1
1.475595525E2,4.750575870E-2,1.382940114E-1,4.391257167E-1
1.475695665E2,8.189941943E-2,6.442374736E-2,4.378973246E-1
1.475795805E2,6.037734821E-2,1.563090459E-2,4.169502258E-1
1.475895945E2,-4.495522007E-3,-1.702576503E-2,3.842034936E-1
1.475996085E2,-8.837337792E-2,-1.821113750E-2,3.367182612E-1
1.476096225E2,-2.077080309E-1,-1.734565757E-2,2.807297111E-1
1.476196365E2,-3.318499625E-1,-2.698842995E-2,2.305027395E-1
1.476296505E2,-4.293310344E-1,-3.792373091E-2,1.854044050E-1
1.476396645E2,-4.811449647E-1,-5.438872427E-2,1.449754834E-1
1.476496785E2,-4.899819195E-1,-6.443825364E-2,1.222024038E-1
1.476596925E2,-4.753073752E-1,-7.814128697E-2,1.159799322E-1
1.476697065E2,-4.141791761E-1,-6.597151607E-2,1.203432232E-1
1.476797205E2,-3.319769800E-1,-3.056026064E-2,1.263417304E-1
1.476897345E2,-2.430201471E-1,2.330131084E-2,1.277548522E-1
1.476997485E2,-1.564839184E-1,9.912709892E-2,1.229909956E-1
1.477097625E2,-1.110130474E-1,1.821371764E-1,1.142781749E-1
1.477197765E2,-1.057921872E-1,2.449302524E-1,9.647493809E-2
1.477297905E2,-1.093761995E-1,2.892281413E-1,6.624891609E-2
1.477398045E2,-1.199332327E-1,3.000251353E-1,5.025636777E-2
1.477498185E2,-1.116772369E-1,2.888221145E-1,4.081814736E-2
1.477598325E2,-8.634737879E-2,2.577512860E-1,4.462780058E-2
1.477698465E2,-3.238241374E-2,1.910696775E-1,7.258158922E-2
1.477798605E2,3.821931779E-2,9.923349321E-2,1.001554281E-1
1.477898745E2,9.864524752E-2,-1.279959362E-2,1.443296522E-1
1.477998885E2,1.544419378E-1,-1.239665896E-1,1.733626425E-1
1.478099025E2,2.069575936E-1,-2.274439633E-1,1.812026650E-1
1.478199165E2,2.526100278E-1,-3.011168540E-1,1.715260595E-1
1.478299305E2,2.873740196E-1,-3.245778382E-1,1.542697400E-1
1.478399445E2,2.980125546E-1,-3.166309893E-1,1.280107051E-1
1.478499592E2,2.986747324E-1,-2.793193758E-1,1.059027091E-1
1.478599732E2,2.880431414E-1,-2.455041558E-1,8.372816443E-2
1.478699872E2,2.836862504E-1,-2.177319676E-1,4.781601951E-2
1.478800012E2,2.580181658E-1,-2.044901997E-1,6.003857590E-3
1.478900152E2,2.251407951E-1,-1.722368896E-1,-3.743159398E-2
1.479000292E2,1.767407656E-1,-1.264076233E-1,-8.415808529E-2
1.479100432E2,1.241220385E-1,-6.333640963E-2,-1.227182820E-1
1.479200572E2,6.172976643E-2,1.642320771E-3,-1.373515427E-1
1.479300712E2,1.354845986E-2,4.810978472E-2,-1.405490935E-1
1.479400852E2,-8.174946532E-3,6.926859915E-2,-1.282127947E-1
1.479500992E2,-9.392541833E-3,6.383430958E-2,-9.744549543E-2
1.479601132E2,-1.041359827E-2,1.258017495E-2,-6.011410058E-2
1.479701272E2,-4.170987010E-2,-7.460929453E-2,-2.766384743E-2
1.479801412E2,-8.790159971E-2,-1.621665657E-1,-6.718084682E-3
1.479901552E2,-1.730532348E-1,-2.712668180E-1,-1.364596840E-2
1.480001692E2,-2.884714305E-1,-4.382222593E-1,-4.408376664E-2
1.480101832E2,-4.155806005E-1,-5.903025270E-1,-1.001397297E-1
1.480201972E2,-5.524519086E-1,-6.690758467E-1,-1.746664196E-1
1.480302112E2,-6.490131617E-1,-6.630278230E-1,-2.316219062E-1
1.480402252E2,-6.559458971E-1,-5.613736510E-1,-2.497489750E-1
1.480502392E2,-5.239406228E-1,-3.670214415E-1,-2.168277204E-1
1.480602532E2,-3.059225380E-1,-1.543012112E-1,-1.322140396E-1
1.480702672E2,-6.097244471E-2,-4.872193094E-3,-3.734085709E-2
1.480802812E2,1.582632363E-1,6.650052220E-2,3.667344898E-2
1.480902952E2,3.325749636E-1,6.999872625E-2,7.128213346E-2
1.481003092E2,4.385216534E-1,3.873987496E-2,6.916812062E-2
1.481103232E2,5.045096278E-1,-2.113910392E-3,4.291722178E-2
1.481203372E2,5.347125530E-1,-2.854525112E-2,9.283892810E-3
1.481303512E2,5.092243552E-1,1.200342737E-2,-2.787881717E-2
1.481403652E2,4.228082299E-1,6.191319600E-2,-7.562716305E-2
1.481503792E2,2.928148508E-1,1.387451738E-1,-1.402306706E-1
1.481603932E2,1.242556572E-1,2.135973126E-1,-2.106222659E-1
1.481704072E2,-3.858485073E-2,2.454095483E-1,-2.846390605E-1
1.481804212E2,-1.528656185E-1,2.432321459E-1,-3.361821473E-1
1.481904352E2,-1.989370435E-1,2.088853717E-1,-3.669477105E-1
1.482004492E2,-1.708641350E-1,1.571502835E-1,-3.806622028E-1
1.482104622E2,-1.124484986E-1,1.163916141E-1,-3.782790303E-1
1.482204772E2,-5.141044408E-2,1.002826840E-1,-3.778784871E-1
1.482304902E2,-6.498358212E-3,1.021712944E-1,-3.848071992E-1
1.482405042E2,2.043871768E-2,1.013023034E-1,-4.195209742E-1
1.482505182E2,2.909312770E-2,9.490785003E-2,-4.592157006E-1
1.482605322E2,2.428558841E-2,1.075978130E-1,-4.976371527E-1
1.482705462E2,-3.090048209E-3,1.249138415E-1,-5.096999407E-1
1.482805602E2,-3.683549538E-2,1.393977106E-1,-4.978795052E-1
1.482905742E2,-6.613765657E-2,1.262613982E-1,-4.698168337E-1
1.483005882E2,-6.343001872E-2,8.691957593E-2,-4.445673823E-1
1.483106022E2,-3.241531551E-2,3.145145997E-2,-4.098741114E-1
1.483206162E2,9.448247030E-3,-1.061822847E-2,-3.749478161E-1
1.483306302E2,3.789301217E-2,-3.819305450E-2,-3.357184529E-1
1.483406442E2,4.085578024E-2,-4.910508916E-2,-2.993660271E-1
1.483506582E2,3.470725566E-2,-5.082257837E-2,-2.601641417E-1
1.483606722E2,2.840968035E-2,-4.735807329E-2,-2.292584181E-1
1.483706862E2,2.617929503E-2,-2.519281767E-2,-1.776246130E-1
1.483807002E2,4.090524465E-2,1.901219413E-2,-1.102865860E-1
1.483907142E2,8.576352894E-2,4.784725606E-2,-3.727482259E-2
1.484007282E2,1.634703130E-1,3.613733873E-2,3.115456924E-2
1.484107422E2,2.390886247E-1,-3.542761505E-2,8.624671400E-2
1.484207562E2,2.861306965E-1,-1.248594895E-1,1.247030273E-1
1.484307702E2,3.110764027E-1,-1.668375880E-1,1.496576816E-1
1.484407842E2,3.182552159E-1,-1.488665640E-1,1.591505259E-1
1.484507982E2,2.929325104E-1,-9.415134788E-2,1.491034776E-1
1.484608122E2,2.613990903E-1,-5.763899535E-4,1.328491420E-1
1.484708262E2,2.269820422E-1,1.092641875E-1,1.285551786E-1
1.484808402E2,2.062035352E-1,2.193656564E-1,1.463826448E-1
1.484908542E2,1.996754408E-1,2.947861552E-1,1.746458709E-1
1.485008682E2,1.932812035E-1,3.240771890E-1,1.826822311E-1
1.485108822E2,1.693261266E-1,3.091869652E-1,1.721020192E-1
1.485208962E2,1.092316434E-1,2.661311030E-1,1.454826593E-1
1.485309102E2,8.491303772E-3,2.068502009E-1,1.192841232E-1
1.485409242E2,-1.164639443E-1,1.206228957E-1,9.256329387E-2
1.485509382E2,-2.494930327E-1,2.541278861E-2,6.201262027E-2
1.485609522E2,-3.689895868E-1,-6.393226981E-2,3.450296074E-2
1.485709662E2,-4.538119435E-1,-1.113787889E-1,1.202799752E-2
1.485809802E2,-5.020902753E-1,-1.087726206E-1,7.899901830E-4
1.485909942E2,-4.755625725E-1,-3.677112982E-2,2.731334418E-2
1.486010082E2,-3.707163334E-1,1.101852953E-1,9.068672359E-2
1.486110222E2,-2.232048959E-1,2.426760048E-1,1.799078137E-1
1.486210362E2,-8.272555470E-2,2.964689136E-1,2.479707450E-1
1.486310502E2,2.190325595E-2,2.816194296E-1,2.952247262E-1
1.486410642E2,9.214066714E-2,2.118949592E-1,3.194200695E-1
1.486510782E2,1.315300763E-1,1.395007819E-1,3.276048005E-1
1.486610922E2,1.445116550E-1,7.271615416E-2,3.284500837E-1
1.486711062E2,1.112862676E-1,3.642669693E-2,3.201349378E-1
1.486811202E2,3.727569059E-2,-7.396948524E-3,2.893016636E-1
1.486911342E2,-6.296630949E-2,-5.386033654E-2,2.342327386E-1
1.487011482E2,-1.640199572E-1,-1.153540537E-1,1.747347862E-1
1.487111622E2,-2.519024014E-1,-1.859656572E-1,1.304619163E-1
1.487211762E2,-3.119068742E-1,-2.439685166E-1,1.011562273E-1
1.487311902E2,-3.298812211E-1,-2.752324939E-1,9.322237223E-2
1.487412042E2,-3.146080077E-1,-2.784684896E-1,9.533345699E-2
1.487512182E2,-2.700984478E-1,-2.496397644E-1,1.045814604E-1
1.487612322E2,-2.053724527E-1,-1.719148606E-1,1.005933806E-1
1.487712462E2,-1.428074837E-1,-5.376331881E-2,8.667314798E-2
1.487812602E2,-8.463232219E-2,7.724503428E-2,8.963911235E-2
1.487912742E2,-6.162149832E-2,1.881150901E-1,1.067915931E-1
1.488012882E2,-3.751536459E-2,2.655142844E-1,1.303821504E-1
1.488113012E2,-1.194119640E-2,2.884109616E-1,1.380694956E-1
1.488213152E2,2.548287436E-2,2.582218945E-1,1.454411298E-1
1.488313292E2,6.365083158E-2,2.133833766E-1,1.575462520E-1
1.488413432E2,1.063849628E-1,1.563275456E-1,1.820049882E-1
1.488513608E2,1.400654465E-1,8.948077261E-2,2.150314599E-1
1.488613748E2,1.665468514E-1,3.139962256E-2,2.407096475E-1
1.488713888E2,1.934607625E-1,-2.662240155E-2,2.581192553E-1
1.488814028E2,2.070644498E-1,-6.739992648E-2,2.670746744E-1
1.488914168E2,2.152818292E-1,-9.085148573E-2,2.740902007E-1
1.489014308E2,2.219117582E-1,-9.364194423E-2,2.753253877E-1
1.489114448E2,2.262838185E-1,-1.041349545E-1,2.778195143E-1
1.489214588E2,2.551189065E-1,-1.045602635E-1,2.726055384E-1
1.489314728E2,3.024617434E-1,-1.283845901E-1,2.724681497E-1
1.489414868E2,3.586192727E-1,-1.664771140E-1,2.693476975E-1
1.489515008E2,4.158230722E-1,-1.987190098E-1,2.604801655E-1
1.489615148E2,4.436445832E-1,-2.060672045E-1,2.312524915E-1
1.489715288E2,4.386010170E-1,-1.579895914E-1,1.957997531E-1
1.489815427E2,3.925043643E-1,-5.601022765E-2,1.522935629E-1
1.489915567E2,3.049460053E-1,7.488328964E-2,1.032401472E-1
1.490015707E2,2.183810174E-1,2.012601346E-1,5.844843760E-2
1.490115847E2,1.656147391E-1,2.946018279E-1,4.405351728E-2
1.490215987E2,1.534281075E-1,3.528880179E-1,5.582602322E-2
1.490316127E2,1.651822478E-1,3.364062905E-1,6.208484247E-2
1.490416267E2,1.791036576E-1,2.601352036E-1,5.164391920E-2
1.490516407E2,1.532781720E-1,1.467874199E-1,3.958680108E-2
1.490616547E2,8.897748590E-2,4.361762851E-2,2.415431663E-2
1.490716687E2,-2.278148197E-2,-8.374549448E-2,-2.201191522E-2
1.490816827E2,-1.797801554E-1,-2.075377405E-1,-1.068759412E-1
1.490916967E2,-3.725535870E-1,-2.962070704E-1,-2.164535820E-1
1.491017107E2,-5.494820476E-1,-3.080448210E-1,-3.210090101E-1
1.491117247E2,-6.609625816E-1,-2.096369565E-1,-3.806526959E-1
1.491217387E2,-6.679541469E-1,-3.645452484E-2,-3.927048445E-1
1.491317527E2,-5.695131421E-1,1.368399560E-1,-3.624147475E-1
1.491417667E2,-3.963727653E-1,2.621920109E-1,-2.896614373E-1
1.491517807E2,-1.964123249E-1,3.267326653E-1,-1.938938200E-1
1.491617947E2,-1.333917864E-2,3.103384972E-1,-8.823262900E-2
1.491718087E2,1.229757294E-1,2.325673997E-1,-2.334677055E-2
1.491818228E2,2.094528377E-1,1.224147975E-1,-1.043063588E-3
1.491918368E2,2.354950905E-1,1.379207056E-2,-4.550117999E-3
1.492018508E2,1.837943494E-1,-5.838039517E-2,-1.986169815E-2
1.492118648E2,7.859256119E-2,-8.137072623E-2,-5.332466215E-2
1.492218788E2,-5.421927571E-2,-8.675511181E-2,-9.151145816E-2
1.492318928E2,-2.075527310E-1,-7.468353957E-2,-1.227805167E-1
1.492419068E2,-3.556873202E-1,-5.437214673E-2,-1.569589972E-1
1.492519208E2,-4.610226154E-1,-3.800021112E-2,-1.742845327E-1
1.492619348E2,-5.132392049E-1,-4.007215053E-2,-1.729084849E-1
1.492719478E2,-5.170518160E-1,-7.275839150E-2,-1.555565745E-1
1.492819618E2,-4.789158404E-1,-1.211323217E-1,-1.384699941E-1
1.492919758E2,-3.973651826E-1,-1.534846872E-1,-1.270627826E-1
1.493019898E2,-3.047659993E-1,-1.597367227E-1,-1.129996926E-1
1.493120038E2,-2.138532102E-1,-1.321645379E-1,-1.074842811E-1
1.493220178E2,-1.242397130E-1,-7.011634856E-2,-1.145195514E-1
1.493320318E2,-4.769733921E-2,6.687055342E-3,-1.170200333E-1
1.493420458E2,-1.278782450E-2,7.156752050E-2,-1.049601734E-1
1.493520598E2,-2.445941232E-2,1.181245446E-1,-8.181381971E-2
1.493620738E2,-4.386506975E-2,1.200827658E-1,-6.806392223E-2
1.493720878E2,-6.238847598E-2,8.517532796E-2,-5.830742791E-2
1.493821018E2,-4.284460098E-2,3.530976921E-2,-3.173360601E-2
1.493921158E2,-4.188477062E-3,5.610605702E-3,8.230032399E-3
1.494021298E2,5.208997428E-2,-5.217120051E-2,6.611383706E-2
1.494121437E2,1.295928210E-1,-1.019700915E-1,1.240827143E-1
1.494221577E2,1.923217177E-1,-1.455159634E-1,1.728174984E-1
1.494321717E2,2.152449340E-1,-1.765725911E-1,2.138771564E-1
1.494421857E2,2.165946215E-1,-1.624045819E-1,2.200253308E-1
1.494521997E2,2.068998516E-1,-1.507367194E-1,2.032890618E-1
1.494622137E2,2.037418783E-1,-1.313425153E-1,1.854243129E-1
1.494722277E2,2.060320675E-1,-1.052052677E-1,1.749926805E-1
1.494822417E2,2.038275003E-1,-1.060590744E-1,1.687105447E-1
1.494922557E2,2.250379324E-1,-1.365453899E-1,1.490127444E-1
1.495022697E2,2.589407563E-1,-1.666367054E-1,1.243097931E-1
1.495122837E2,2.896181047E-1,-1.720910519E-1,1.048908606E-1
1.495222977E2,3.181485534E-1,-1.061365455E-1,8.785754442E-2
1.495323117E2,3.205539882E-1,5.472325254E-3,6.364061683E-2
1.495423257E2,3.142034113E-1,1.520740241E-1,3.935977817E-2
1.495523397E2,3.041923046E-1,3.234856725E-1,2.175349370E-2
1.495623537E2,2.887534499E-1,4.913686812E-1,3.105218709E-2
1.495723677E2,2.714455724E-1,5.882698894E-1,4.108595848E-2
1.495823817E2,2.606317997E-1,6.156573296E-1,4.624636471E-2
1.495923957E2,2.471411973E-1,5.727118850E-1,4.075210169E-2
1.496024097E2,2.245730460E-1,5.212450027E-1,2.477473393E-2
1.496124238E2,1.798361987E-1,4.641151428E-1,9.532930329E-3
1.496224378E2,9.717914462E-2,3.971598148E-1,-2.176455688E-3
1.496324518E2,-1.048945263E-2,3.261607587E-1,1.628439873E-3
1.496424648E2,-1.257012635E-1,2.486483902E-1,1.238734461E-2
1.496524788E2,-2.080594450E-1,1.683343947E-1,3.513211012E-2
1.496624928E2,-2.244125903E-1,1.092335284E-1,5.830214173E-2
1.496725068E2,-1.690914929E-1,1.159915626E-1,9.739934653E-2
1.496825208E2,-6.989486516E-2,1.819639355E-1,1.586326063E-1
1.496925348E2,2.829322964E-2,2.313255072E-1,2.156506777E-1
1.497025488E2,9.661795944E-2,2.295355946E-1,2.471255213E-1
1.497125628E2,1.403162479E-1,1.831484288E-1,2.540423274E-1
1.497225768E2,1.506692916E-1,1.029489264E-1,2.466294020E-1
1.497325908E2,1.452305019E-1,1.092458330E-2,2.231968194E-1
1.497426048E2,1.475916654E-1,-5.605791509E-2,1.974160820E-1
1.497526188E2,1.158650592E-1,-9.405841678E-2,1.567008644E-1
1.497626328E2,3.191450238E-2,-1.240312234E-1,1.143675223E-1
1.497726468E2,-7.723325491E-2,-1.381070614E-1,7.772658765E-2
1.497826608E2,-1.930575967E-1,-1.433601528E-1,3.754613921E-2
1.497926748E2,-3.004821241E-1,-1.493388861E-1,6.458739750E-3
1.498026888E2,-3.688827455E-1,-1.434823275E-1,-6.574237719E-3
1.498127028E2,-4.021787345E-1,-1.299876422E-1,-5.251075607E-3
1.498227168E2,-3.928728402E-1,-1.065891087E-1,1.798846759E-2
1.498327308E2,-3.555323482E-1,-6.038940325E-2,4.760406166E-2
1.498427447E2,-2.941270173E-1,-4.711492453E-3,8.158279955E-2
1.498527582E2,-2.320715785E-1,4.117134213E-2,1.009589285E-1
1.498627722E2,-1.971093416E-1,5.573190749E-2,1.041328907E-1
1.498727862E2,-1.969462782E-1,5.672536045E-2,1.020647958E-1
1.498828002E2,-2.113393247E-1,7.550730556E-2,9.498771280E-2
1.498928142E2,-2.273505330E-1,8.031623811E-2,8.952165395E-2
1.499028282E2,-2.428035289E-1,5.806153268E-2,9.047640115E-2
1.499128422E2,-2.449044287E-1,-5.108552985E-3,1.069604233E-1
1.499228562E2,-2.344408780E-1,-9.121707827E-2,1.358170956E-1
1.499328702E2,-2.070066482E-1,-1.979905963E-1,1.814979762E-1
1.499428842E2,-1.748923808E-1,-3.269176781E-1,2.208413929E-1
1.499528982E2,-1.587571055E-1,-4.633664489E-1,2.494192570E-1
1.499629123E2,-1.387959123E-1,-5.646847486E-1,2.753696442E-1
1.499729263E2,-1.036498249E-1,-6.203330755E-1,2.816918790E-1
1.499829403E2,-6.382091343E-2,-6.343551278E-1,2.680988312E-1
1.499929533E2,-1.611153223E-2,-5.939648747E-1,2.539254427E-1
1.500029673E2,9.330177680E-3,-5.292974710E-1,2.432680130E-1
1.500129813E2,6.476551294E-3,-4.859009981E-1,2.099307030E-1
1.500229953E2,4.968402907E-3,-4.642553627E-1,1.598888338E-1
1.500330093E2,1.890563779E-2,-4.353573024E-1,1.033427194E-1
1.500430233E2,3.188508749E-2,-3.589376211E-1,5.357728899E-2
1.500530373E2,2.594685555E-2,-2.502678931E-1,1.731378399E-2
1.500630513E2,7.332159206E-3,-1.134764999E-1,-2.551277727E-2
1.500730653E2,-4.443509877E-2,2.705392428E-2,-6.701222062E-2
1.500830793E2,-9.115892649E-2,1.217431426E-1,-7.740308344E-2
1.500930933E2,-7.295435667E-2,1.918519288E-1,-5.675399676E-2
1.501031073E2,1.416895539E-4,2.221312821E-1,-3.271330148E-3
1.501131213E2,1.226304546E-1,1.784446985E-1,3.852908313E-2
1.501231353E2,2.062172145E-1,8.499731123E-2,5.837708712E-2
1.501331493E2,2.610420287E-1,-1.612214930E-2,4.541145265E-2
1.501431633E2,2.446058244E-1,-7.007300109E-2,1.112485118E-2
1.501531773E2,1.332916915E-1,-1.153878495E-1,-6.715582311E-2
1.501631913E2,-4.040580243E-2,-1.537637413E-1,-1.765196025E-1
1.501732053E2,-2.350896746E-1,-2.060245425E-1,-2.960866988E-1
1.501832193E2,-4.162937999E-1,-2.406246066E-1,-3.951544464E-1
1.501932333E2,-5.171764493E-1,-2.224801332E-1,-4.555276334E-1
1.502032472E2,-4.901277423E-1,-1.316785812E-1,-4.523409009E-1
1.502132612E2,-3.396486938E-1,-3.669500723E-2,-3.936769068E-1
1.502232752E2,-1.170699522E-1,3.563591465E-2,-3.063009679E-1
1.502332892E2,1.077924445E-1,9.016665816E-2,-2.180926502E-1
1.502433032E2,2.897007167E-1,9.787784517E-2,-1.354398578E-1
1.502533172E2,4.175562263E-1,7.088097185E-2,-9.077169746E-2
1.502633312E2,4.808148146E-1,2.042232454E-2,-9.823707491E-2
1.502733452E2,4.854138792E-1,-7.744377945E-3,-1.421368718E-1
1.502833592E2,4.271971881E-1,-1.223952696E-2,-1.880042404E-1
1.502933732E2,3.190032542E-1,2.280729357E-3,-2.407089770E-1
1.503033872E2,1.805268377E-1,3.962943330E-2,-2.955557108E-1
1.503134012E2,2.522061393E-2,8.363123983E-2,-3.467382193E-1
1.503234152E2,-1.324947178E-1,9.326735884E-2,-3.782660365E-1
1.503334283E2,-2.420220077E-1,6.774282455E-2,-4.060649276E-1
1.503434423E2,-2.916670442E-1,1.698563993E-2,-4.173290133E-1
1.503534563E2,-2.798866630E-1,-3.366436437E-2,-4.115274251E-1
1.503634703E2,-2.181940377E-1,-5.523543805E-2,-3.890253007E-1
1.503734843E2,-1.489164233E-1,-5.580976978E-2,-3.530596495E-1
1.503834983E2,-6.726443768E-2,-2.924740314E-2,-3.178673387E-1
1.503935123E2,1.882130839E-2,2.993674763E-2,-2.967002988E-1
1.504035263E2,8.516943455E-2,7.946382463E-2,-2.855378985E-1
1.504135403E2,1.182286516E-1,1.003641784E-1,-2.878641784E-1
1.504235543E2,1.215179339E-1,9.087747335E-2,-2.925284505E-1
1.504335683E2,9.480157495E-2,7.885751128E-2,-3.084328473E-1
1.504435823E2,7.305578887E-2,6.299146265E-2,-3.103378117E-1
1.504535963E2,6.325841695E-2,5.560936779E-2,-3.008745611E-1
1.504636103E2,7.627062500E-2,4.691174999E-2,-2.894626558E-1
1.504736243E2,9.565369785E-2,3.728058934E-2,-2.652676404E-1
1.504836383E2,1.114457101E-1,2.562499605E-2,-2.361835092E-1
1.504936523E2,1.251697987E-1,5.605089478E-3,-2.151612043E-1
1.505036663E2,1.308021247E-1,-2.597707324E-2,-2.030861676E-1
1.505136803E2,1.241739094E-1,-6.243859977E-2,-1.849204600E-1
1.505236943E2,1.170571446E-1,-8.831413835E-2,-1.760265678E-1
1.505337083E2,8.998943865E-2,-1.127936170E-1,-1.764690131E-1
1.505437223E2,6.851769984E-2,-1.188778654E-1,-1.804054230E-1
1.505537363E2,7.208647579E-2,-1.023989022E-1,-1.752488464E-1
1.505637503E2,8.588351309E-2,-9.339635074E-2,-1.547920406E-1
1.505737643E2,1.135520712E-1,-1.065294817E-1,-1.334903091E-1
1.505837783E2,1.523178518E-1,-1.177752167E-1,-1.126641333E-1
1.505937923E2,2.135303617E-1,-1.002181396E-1,-9.474001080E-2
1.506038063E2,2.727952898E-1,-5.744697154E-2,-7.213056833E-2
1.506138203E2,3.118602335E-1,1.761132479E-2,-4.975771904E-2
1.506238343E2,3.147034347E-1,1.085558832E-1,-2.945910767E-2
1.506338482E2,3.008906841E-1,2.392861396E-1,-9.552104399E-3
1.506438622E2,2.725080550E-1,3.653857410E-1,1.349462569E-2
1.506538762E2,2.529745698E-1,4.755029976E-1,3.650046885E-2
1.506638902E2,2.536720335E-1,5.405605435E-1,5.695194751E-2
1.506739042E2,2.573207617E-1,5.722492337E-1,7.798134536E-2
1.506839182E2,2.612449527E-1,5.841910839E-1,1.030262485E-1
1.506939322E2,2.437652051E-1,5.754540563E-1,1.257235706E-1
1.507039462E2,2.008995116E-1,5.300359726E-1,1.363298744E-1
1.507139602E2,1.418608278E-1,4.678560793E-1,1.354296952E-1
1.507239742E2,5.390487611E-2,3.910270631E-1,1.281315684E-1
1.507339882E2,-5.461774766E-2,3.045423925E-1,1.214943454E-1
1.507440022E2,-1.464938670E-1,2.379620224E-1,1.391681433E-1
1.507540162E2,-1.543075740E-1,2.276223153E-1,1.922190636E-1
1.507640302E2,-8.241128922E-2,2.508759797E-1,2.599131465E-1
1.507740442E2,2.785322629E-2,2.394277006E-1,3.155903220E-1
1.507840582E2,1.429116428E-1,2.014590204E-1,3.536820412E-1
1.507940722E2,2.177043855E-1,1.496865451E-1,3.776339591E-1
1.508040862E2,2.411098480E-1,8.337728679E-2,3.789860308E-1
1.508141002E2,2.141352743E-1,1.737240888E-2,3.392753601E-1
1.508241142E2,1.568237841E-1,-6.412751228E-2,2.767770886E-1
1.508341283E2,6.602163613E-2,-1.230115965E-1,2.118677646E-1
1.508441423E2,-5.311300978E-2,-1.719660908E-1,1.431059986E-1
1.508541529E2,-1.827578247E-1,-1.790554225E-1,7.147097588E-2
1.508641669E2,-3.047284782E-1,-1.695721745E-1,1.521701925E-2
1.508741809E2,-3.870869875E-1,-1.372005343E-1,-1.993523911E-2
1.508841949E2,-4.171788394E-1,-1.086546332E-1,-2.885016985E-2
1.508942089E2,-3.890876770E-1,-8.542338014E-2,-2.239749953E-2
1.509042229E2,-3.215709329E-1,-6.268158555E-2,-7.857972756E-3
1.509142369E2,-2.350313365E-1,-3.789346293E-2,1.922639087E-2
1.509242509E2,-1.543737799E-1,-1.703105681E-2,3.485595062E-2
1.509342649E2,-9.511783719E-2,1.041317824E-2,2.644127607E-2
1.509442789E2,-6.411385536E-2,4.322758317E-2,6.231080741E-3
1.509542929E2,-5.708310753E-2,7.687449455E-2,-2.284051850E-2
1.509643069E2,-7.250840217E-2,1.150746122E-1,-5.282451585E-2
1.509743209E2,-1.062087193E-1,1.421666890E-1,-7.890488207E-2
1.509843349E2,-1.311494857E-1,1.502834707E-1,-8.730848879E-2
1.509943489E2,-1.352566928E-1,1.200780794E-1,-8.694242686E-2
1.510043629E2,-1.080546230E-1,6.739729643E-2,-6.624939293E-2
1.510143769E2,-5.425364152E-2,-1.161716226E-2,-3.070599958E-2
1.510243909E2,1.986728981E-3,-1.074856371E-1,9.774849750E-3
1.510344049E2,4.299554974E-2,-2.051699311E-1,4.258389771E-2
1.510444199E2,7.289618999E-2,-3.001270592E-1,6.506656855E-2
1.510544339E2,8.432487398E-2,-3.633652627E-1,6.194540858E-2
1.510644479E2,9.651842713E-2,-3.730556965E-1,4.969593138E-2
1.510744619E2,1.262545586E-1,-3.415536284E-1,4.576442763E-2
1.510844759E2,1.656368375E-1,-2.882869244E-1,6.097347289E-2
1.510944899E2,2.147783488E-1,-2.412717193E-1,8.367350698E-2
1.511045039E2,2.619940639E-1,-2.200551182E-1,1.027262956E-1
1.511145179E2,2.961464822E-1,-2.218116969E-1,9.877234697E-2
1.511245319E2,3.132357299E-1,-2.130182087E-1,7.792299241E-2
1.511345459E2,2.832502723E-1,-1.827960014E-1,4.067353532E-2
1.511445599E2,1.981257796E-1,-1.440470070E-1,-1.030282956E-2
1.511545739E2,6.664501131E-2,-1.141801775E-1,-6.959845126E-2
1.511645879E2,-5.526678264E-2,-7.066758722E-2,-1.116665453E-1
1.511746019E2,-1.155360565E-1,2.652858198E-2,-1.068927348E-1
1.511846159E2,-1.162489876E-1,1.449630857E-1,-6.746969372E-2
1.511946299E2,-8.820825815E-2,2.221063077E-1,-1.530849747E-2
1.512046439E2,-6.084907055E-2,2.367310524E-1,3.169256449E-2
1.512146579E2,-4.877293110E-2,1.921744347E-1,8.931822330E-2
1.512246719E2,-4.731059074E-2,8.865389228E-2,1.265793145E-1
1.512346859E2,-6.975460052E-2,-7.629194111E-2,1.172622368E-1
1.512446999E2,-1.193945929E-1,-2.667484283E-1,6.734767556E-2
